url,label,first_seen,first_snapshot,snapshot_anchor,survival_stratum,split_group,is_hosted_tenant,registrable_domain,suffix,source
https://www.uctonlinehighschool.com/checkout,0,2026-08-18 05:44:40+00:00,,file-max,na,uctonlinehighschool.com,False,uctonlinehighschool.com,com,cc:CC-MAIN-2026-34
https://cas.inra.fr/cas/login?service=https%3A%2F%2Farchives-publications.inra.fr%2Findex.php%3Flvl%3Dauthor_see%26id%3D156454,0,2026-08-19 18:28:16+00:00,,file-max,na,inra.fr,False,inra.fr,fr,cc:CC-MAIN-2026-34
https://pid.idos.cz/spojeni/,0,2026-08-12 05:43:56+00:00,,file-max,na,idos.cz,False,idos.cz,cz,cc:CC-MAIN-2026-34
https://sirentelcom.weebly.com/,1,2026-07-29 20:27:13+00:00,2026-09-12,openphish-run-stamp,long,sirentelcom.weebly.com,True,weebly.com,com,phishtank
http://snap.mfcimg.com/,0,2026-08-16 00:33:36+00:00,,file-max,na,mfcimg.com,False,mfcimg.com,com,cc:CC-MAIN-2026-34
https://sp12ct-kolvik-biz-harmok-fresan.pages.dev/,1,2026-08-02 18:59:06+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-kolvik-biz-harmok-fresan.pages.dev,True,pages.dev,dev,phishtank
https://rf74wj.bgp04.sbs/,1,2026-08-17 00:23:23+00:00,2026-09-12,openphish-run-stamp,short,bgp04.sbs,False,bgp04.sbs,sbs,phishtank
https://yfhcn445nh-xkvdjlpw-1b1a8d-yfh50c.pages.dev/,1,2026-07-31 16:53:09+00:00,2026-09-12,openphish-run-stamp,long,yfhcn445nh-xkvdjlpw-1b1a8d-yfh50c.pages.dev,True,pages.dev,dev,phishtank
https://www.oculus.com/casting,0,2026-08-12 23:21:07+00:00,,file-max,na,oculus.com,False,oculus.com,com,cc:CC-MAIN-2026-34
https://signning.weebly.com/,1,2026-07-29 23:52:00+00:00,2026-09-12,openphish-run-stamp,long,signning.weebly.com,True,weebly.com,com,phishtank
https://sce93810.pro/?info=i,1,2026-08-05 21:58:42+00:00,2026-09-12,openphish-run-stamp,long,sce93810.pro,False,sce93810.pro,pro,phishtank
https://finservices.b3.com.br/,0,2026-08-14 18:38:40+00:00,,file-max,na,b3.com.br,False,b3.com.br,com.br,cc:CC-MAIN-2026-34
https://forcharities.canadahelps.org/,0,2026-08-13 09:51:42+00:00,,file-max,na,canadahelps.org,False,canadahelps.org,org,cc:CC-MAIN-2026-34
http://surname.rootschat.com/lexicon/dbsig/dbsig-quick-search.php?dbsig_num=2&letter1=R&letter2=12&view=27175,0,2026-08-07 11:36:45+00:00,,file-max,na,rootschat.com,False,rootschat.com,com,cc:CC-MAIN-2026-34
https://www.progressive.com/mexico-auto-insurance/,0,2026-08-12 14:36:22+00:00,,file-max,na,progressive.com,False,progressive.com,com,cc:CC-MAIN-2026-34
https://pjbrq1dqtwil-txmknnnx-2b3c7d-tx999a.pages.dev/,1,2026-08-07 02:58:40+00:00,2026-09-12,openphish-run-stamp,long,pjbrq1dqtwil-txmknnnx-2b3c7d-tx999a.pages.dev,True,pages.dev,dev,phishtank
https://skymaiilservice.weebly.com/,1,2026-07-30 14:01:22+00:00,2026-09-12,openphish-run-stamp,long,skymaiilservice.weebly.com,True,weebly.com,com,phishtank
https://news.arenasport.com/220269-inauguration-a-melbourne-de-calypso-bay-la-serie-limitee-de-competition-darena,0,2026-08-19 17:31:54+00:00,,file-max,na,arenasport.com,False,arenasport.com,com,cc:CC-MAIN-2026-34
https://justpaste.it/cfey6,0,2026-08-09 14:03:14+00:00,,file-max,na,justpaste.it,False,justpaste.it,it,cc:CC-MAIN-2026-34
https://mon-prime-acces.com/index.php,1,2026-07-30 12:02:47+00:00,2026-09-12,openphish-run-stamp,long,mon-prime-acces.com,False,mon-prime-acces.com,com,phishtank
https://www.sport.ro/amicale/timisoara-face-show-in-amicale-5-1-cu-garmin-sencur.html?autoplay=true,0,2026-08-08 10:15:49+00:00,,file-max,na,sport.ro,False,sport.ro,ro,cc:CC-MAIN-2026-34
https://paymetrust.net/blog/l-instruction-bceao-sur-les-paiements-une-opportunit%C3%A9-majeure-pour-les-fintechs-b2b-agr%C3%A9%C3%A9es,0,2026-08-09 09:45:11+00:00,,file-max,na,paymetrust.net,False,paymetrust.net,net,cc:CC-MAIN-2026-34
https://molusque3vfdt.com/,1,2026-08-17 20:07:02+00:00,2026-09-12,openphish-run-stamp,short,molusque3vfdt.com,False,molusque3vfdt.com,com,phishtank
https://dp73.spb.ru/news-1052559-tolko-v-isklyuchitelnyh-sluchayah-mishustin-rasskazal-kak-budut-idti-proverki-biznesa.html,0,2026-08-18 06:01:32+00:00,,file-max,na,spb.ru,False,spb.ru,ru,cc:CC-MAIN-2026-34
https://www.zalando.nl/champion-soft-touch-biker-pants-tights-nbk-c7641e0dy-q11.html,0,2026-08-12 02:57:56+00:00,,file-max,na,zalando.nl,False,zalando.nl,nl,cc:CC-MAIN-2026-34
https://sp12ct-korvek-biz-lamsor-fresnik.pages.dev/,1,2026-08-07 03:00:19+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-korvek-biz-lamsor-fresnik.pages.dev,True,pages.dev,dev,phishtank
http://sp10ct-furex-biz8-lozam-kirel.pages.dev/,1,2026-07-31 16:48:22+00:00,2026-09-12,openphish-run-stamp,long,sp10ct-furex-biz8-lozam-kirel.pages.dev,True,pages.dev,dev,phishtank
https://sp12ct-lomdor-biz-zarnik-pravsel.pages.dev/,1,2026-08-02 18:59:35+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-lomdor-biz-zarnik-pravsel.pages.dev,True,pages.dev,dev,phishtank
https://doubleverify.com/es/,0,2026-08-11 23:38:38+00:00,,file-max,na,doubleverify.com,False,doubleverify.com,com,cc:CC-MAIN-2026-34
https://www.wetransfer-pink.vercel.app/,1,2026-08-02 19:50:16+00:00,2026-09-12,openphish-run-stamp,long,wetransfer-pink.vercel.app,True,vercel.app,app,phishtank
http://allegrolokalnie.pl-of19854.shop/oferta/id-5sggxgb5d-pellet-drzewnyheizfuxx4tonywysylkadowoz,1,2026-08-13 10:26:55+00:00,2026-09-12,openphish-run-stamp,long,pl-of19854.shop,False,pl-of19854.shop,shop,phishtank
https://api-docs.constellix.com/,0,2026-08-17 13:08:41+00:00,,file-max,na,constellix.com,False,constellix.com,com,cc:CC-MAIN-2026-34
https://trends.google.com.pk/trends/,0,2026-08-11 11:59:46+00:00,,file-max,na,google.com.pk,False,google.com.pk,com.pk,cc:CC-MAIN-2026-34
https://press.royalsociety.org/,0,2026-08-10 10:43:15+00:00,,file-max,na,royalsociety.org,False,royalsociety.org,org,cc:CC-MAIN-2026-34
https://aerate873.virixoe.com/demagoguery642/?email=redacted@abuse.ionos.com,1,2026-07-30 05:26:32+00:00,2026-09-12,openphish-run-stamp,long,virixoe.com,False,virixoe.com,com,phishtank
https://vumop--cz.weebly.com/,1,2026-08-12 02:41:17+00:00,2026-09-12,openphish-run-stamp,long,vumop--cz.weebly.com,True,weebly.com,com,phishtank
https://tiktokio.com/cs/prohlizec-pribehu-na-tiktoku/,0,2026-08-08 13:33:51+00:00,,file-max,na,tiktokio.com,False,tiktokio.com,com,cc:CC-MAIN-2026-34
https://de.videosdemadurasx.com/die-neue-sekretarin-ist-ganz-verruckt-nach-der-feuchten-muschi-der-leiterin-der-buchhaltung/,0,2026-08-15 04:17:12+00:00,,file-max,na,videosdemadurasx.com,False,videosdemadurasx.com,com,cc:CC-MAIN-2026-34
https://www.cmm.bris.ac.uk/forum/app.php/help/faq?sid=c9885fa605bb68b33bb64253ea9d1c2c,0,2026-08-12 02:49:43+00:00,,file-max,na,bris.ac.uk,False,bris.ac.uk,ac.uk,cc:CC-MAIN-2026-34
http://ciyg-odkrkz-d7eer-jgjybd.pages.dev/,1,2026-07-31 16:44:20+00:00,2026-09-12,openphish-run-stamp,long,ciyg-odkrkz-d7eer-jgjybd.pages.dev,True,pages.dev,dev,phishtank
https://rustc-dev-guide.rust-lang.org/external-repos,0,2026-08-11 14:25:36+00:00,,file-max,na,rust-lang.org,False,rust-lang.org,org,cc:CC-MAIN-2026-34
https://espaces-prims.com/index.php,1,2026-08-06 23:15:13+00:00,2026-09-12,openphish-run-stamp,long,espaces-prims.com,False,espaces-prims.com,com,phishtank
https://www.markmonitor.com/urge-com/,0,2026-08-08 15:40:49+00:00,,file-max,na,markmonitor.com,False,markmonitor.com,com,cc:CC-MAIN-2026-34
https://wholesale.orange.com/france/en/our-solutions/fixed/our-network-infrastructure-solutions/fixed/orange-dark-fiber/,0,2026-08-17 08:41:44+00:00,,file-max,na,orange.com,False,orange.com,com,cc:CC-MAIN-2026-34
https://sp12ct-forsel-biz-varnik-keslok.pages.dev/,1,2026-08-02 18:58:17+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-forsel-biz-varnik-keslok.pages.dev,True,pages.dev,dev,phishtank
https://signup.focus.teamleader.eu/,0,2026-08-07 14:59:54+00:00,,file-max,na,teamleader.eu,False,teamleader.eu,eu,cc:CC-MAIN-2026-34
https://m-98373.com/,1,2026-08-05 09:36:21+00:00,2026-09-12,openphish-run-stamp,long,m-98373.com,False,m-98373.com,com,phishtank
https://raw.githubusercontent.com/bantya/OpenFilesLister/master/README.md,0,2026-08-11 08:14:14+00:00,,file-max,na,githubusercontent.com,False,githubusercontent.com,com,cc:CC-MAIN-2026-34
https://prom.ua/Rimskie-shtory-s-fotopechatyu.html,0,2026-08-07 19:11:49+00:00,,file-max,na,prom.ua,False,prom.ua,ua,cc:CC-MAIN-2026-34
https://k7zp1b.top/fywjc9ig/RmwLDJ/mztOzW,1,2026-08-05 13:02:29+00:00,2026-09-12,openphish-run-stamp,long,k7zp1b.top,False,k7zp1b.top,top,phishtank
https://updatextraconzsecure.weebly.com/,1,2026-07-29 20:31:47+00:00,2026-09-12,openphish-run-stamp,long,updatextraconzsecure.weebly.com,True,weebly.com,com,phishtank
http://allegro.150hhitismatr84390.casa/,1,2026-08-16 13:32:51+00:00,2026-09-12,openphish-run-stamp,short,150hhitismatr84390.casa,False,150hhitismatr84390.casa,casa,phishtank
https://www.praz.org.zw/egp-system-update/,0,2026-08-17 13:11:34+00:00,,file-max,na,praz.org.zw,False,praz.org.zw,org.zw,cc:CC-MAIN-2026-34
https://picnic.ngs.ru/,0,2026-08-08 19:19:56+00:00,,file-max,na,ngs.ru,False,ngs.ru,ru,cc:CC-MAIN-2026-34
https://soccer365.ru/live/match-port-siti-ueyk-smotret-onlayn/&tab=odds,0,2026-08-11 14:19:12+00:00,,file-max,na,soccer365.ru,False,soccer365.ru,ru,cc:CC-MAIN-2026-34
https://clickhouse.com/events-code-of-conduct,0,2026-08-08 10:03:47+00:00,,file-max,na,clickhouse.com,False,clickhouse.com,com,cc:CC-MAIN-2026-34
https://www.prime-desabo-manifacture.com/,1,2026-07-31 03:58:26+00:00,2026-09-12,openphish-run-stamp,long,prime-desabo-manifacture.com,False,prime-desabo-manifacture.com,com,phishtank
https://lasmejoresoportunidadesmxfall.com/,1,2026-08-04 18:07:30+00:00,2026-09-12,openphish-run-stamp,long,lasmejoresoportunidadesmxfall.com,False,lasmejoresoportunidadesmxfall.com,com,phishtank
https://form.education.gov.uk/,0,2026-08-19 20:26:47+00:00,,file-max,na,education.gov.uk,False,education.gov.uk,gov.uk,cc:CC-MAIN-2026-34
http://sp29ct-kalvik-biz-femtor-hansel.pages.dev/,1,2026-07-31 16:50:04+00:00,2026-09-12,openphish-run-stamp,long,sp29ct-kalvik-biz-femtor-hansel.pages.dev,True,pages.dev,dev,phishtank
https://profiles.sydney.edu.au/jordan.truong,0,2026-08-09 01:39:02+00:00,,file-max,na,sydney.edu.au,False,sydney.edu.au,edu.au,cc:CC-MAIN-2026-34
https://sp11ct-helnor-biz8-zarsik-folmer.pages.dev/,1,2026-08-02 18:52:42+00:00,2026-09-12,openphish-run-stamp,long,sp11ct-helnor-biz8-zarsik-folmer.pages.dev,True,pages.dev,dev,phishtank
http://www.google.com.ar/videohp,0,2026-08-08 04:23:51+00:00,,file-max,na,google.com.ar,False,google.com.ar,com.ar,cc:CC-MAIN-2026-34
https://yaoohooen.com/awylkp/index,1,2026-08-09 09:03:19+00:00,2026-09-12,openphish-run-stamp,long,yaoohooen.com,False,yaoohooen.com,com,phishtank
http://cocrr.com/,1,2026-07-30 14:47:46+00:00,2026-09-12,openphish-run-stamp,long,cocrr.com,False,cocrr.com,com,phishtank
https://businessblog.s3.eu-de.cloud-object-storage.appdomain.cloud/kredit.html,0,2026-08-12 18:04:59+00:00,,file-max,na,appdomain.cloud,False,appdomain.cloud,cloud,cc:CC-MAIN-2026-34
http://linneakittrell.com/,1,2026-08-08 20:41:39+00:00,2026-09-12,openphish-run-stamp,long,linneakittrell.com,False,linneakittrell.com,com,phishtank
https://suivi5347d.serv4571563.pro/,1,2026-08-18 18:35:31+00:00,2026-09-12,openphish-run-stamp,short,serv4571563.pro,False,serv4571563.pro,pro,phishtank
http://tbg.liveinternet.ru/profile/,0,2026-08-09 08:16:39+00:00,,file-max,na,liveinternet.ru,False,liveinternet.ru,ru,cc:CC-MAIN-2026-34
https://blackandmissinginc.com.cdn.cloudflare.net/30-year-old-endangered-woman-with-disabilities-missing-from-east-point-since-may/,0,2026-08-15 10:14:20+00:00,,file-max,na,cloudflare.net,False,cloudflare.net,net,cc:CC-MAIN-2026-34
https://foods-ch.infomart.co.jp/news,0,2026-08-17 01:03:30+00:00,,file-max,na,infomart.co.jp,False,infomart.co.jp,co.jp,cc:CC-MAIN-2026-34
https://vklcklckkfk.weebly.com/,1,2026-08-03 22:32:01+00:00,2026-09-12,openphish-run-stamp,long,vklcklckkfk.weebly.com,True,weebly.com,com,phishtank
http://www14.informatik.tu-muenchen.de/,0,2026-08-08 00:15:53+00:00,,file-max,na,tu-muenchen.de,False,tu-muenchen.de,de,cc:CC-MAIN-2026-34
http://wmcf.cablecast.tv/,0,2026-08-07 15:28:38+00:00,,file-max,na,cablecast.tv,False,cablecast.tv,tv,cc:CC-MAIN-2026-34
https://event.adweek.com/adweek-abroad-in-cannes-2022,0,2026-08-17 08:35:46+00:00,,file-max,na,adweek.com,False,adweek.com,com,cc:CC-MAIN-2026-34
https://allegrolokalnie.lokalna-ofera9123491296.shop/,1,2026-07-27 01:26:42+00:00,2026-09-12,openphish-run-stamp,long,lokalna-ofera9123491296.shop,False,lokalna-ofera9123491296.shop,shop,phishtank
http://allegrolokalnie.lokala-ofera91289.shop/oferta/kukirin-g4-hulajnoga/467288880,1,2026-07-28 06:56:38+00:00,2026-09-12,openphish-run-stamp,long,lokala-ofera91289.shop,False,lokala-ofera91289.shop,shop,phishtank
https://nouvelle-presentation.com/suivi,1,2026-08-20 11:41:49+00:00,2026-09-12,openphish-run-stamp,short,nouvelle-presentation.com,False,nouvelle-presentation.com,com,phishtank
https://oig.usaid.gov/latinamerica-caribbean?page=4,0,2026-08-16 07:23:02+00:00,,file-max,na,usaid.gov,False,usaid.gov,gov,cc:CC-MAIN-2026-34
https://alphonso.tv/annual-returns-for-fy-2024-25/,0,2026-08-18 20:43:56+00:00,,file-max,na,alphonso.tv,False,alphonso.tv,tv,cc:CC-MAIN-2026-34
https://images.csmonitor.com/,0,2026-08-19 15:00:41+00:00,,file-max,na,csmonitor.com,False,csmonitor.com,com,cc:CC-MAIN-2026-34
https://550909.com/n/rereg/tel?.s=1e9540feaa01,0,2026-08-07 11:14:38+00:00,,file-max,na,550909.com,False,550909.com,com,cc:CC-MAIN-2026-34
http://48.121.202.35.bc.googleusercontent.com/269042645.htm,0,2026-08-20 01:28:45+00:00,,file-max,na,googleusercontent.com,False,googleusercontent.com,com,cc:CC-MAIN-2026-34
https://docs.rs/biscuit/latest/biscuit/?ref=konkle.us,0,2026-08-09 04:42:49+00:00,,file-max,na,docs.rs,False,docs.rs,rs,cc:CC-MAIN-2026-34
https://www.legalzoom.com/tos_prov_patent_a.html,0,2026-08-15 21:50:07+00:00,,file-max,na,legalzoom.com,False,legalzoom.com,com,cc:CC-MAIN-2026-34
https://sp3ct-purnex-biz8-kelvik-sarom.pages.dev/,1,2026-07-31 16:50:43+00:00,2026-09-12,openphish-run-stamp,long,sp3ct-purnex-biz8-kelvik-sarom.pages.dev,True,pages.dev,dev,phishtank
http://sp11ct-pelnor-biz8-drasik-vomlen.pages.dev/,1,2026-08-02 18:54:55+00:00,2026-09-12,openphish-run-stamp,long,sp11ct-pelnor-biz8-drasik-vomlen.pages.dev,True,pages.dev,dev,phishtank
https://www.royalbrothers.com/,0,2026-08-07 10:39:52+00:00,,file-max,na,royalbrothers.com,False,royalbrothers.com,com,cc:CC-MAIN-2026-34
https://socgen.mandiify.com/index.php,1,2026-08-12 20:35:54+00:00,2026-09-12,openphish-run-stamp,long,mandiify.com,False,mandiify.com,com,phishtank
https://www.bishopmuseum.org/bishop-museum-announces-new-original-exhibition-explore-excore-the-art-of-underwater-science/,0,2026-08-08 14:02:12+00:00,,file-max,na,bishopmuseum.org,False,bishopmuseum.org,org,cc:CC-MAIN-2026-34
https://www.biltema.se/,0,2026-08-09 04:43:03+00:00,,file-max,na,biltema.se,False,biltema.se,se,cc:CC-MAIN-2026-34
https://www.miit.gov.cn/index.html,0,2026-08-11 14:56:55+00:00,,file-max,na,miit.gov.cn,False,miit.gov.cn,gov.cn,cc:CC-MAIN-2026-34
http://ks0-s66ao-s2mp68-zl4-yjw98p.pages.dev/,1,2026-07-31 16:46:02+00:00,2026-09-12,openphish-run-stamp,long,ks0-s66ao-s2mp68-zl4-yjw98p.pages.dev,True,pages.dev,dev,phishtank
https://infoblogs.duckdns.org/articles/page_000171.html,0,2026-08-17 20:24:59+00:00,,file-max,na,infoblogs.duckdns.org,True,duckdns.org,org,cc:CC-MAIN-2026-34
https://btconnectserviceuk.weebly.com/,1,2026-07-30 14:01:04+00:00,2026-09-12,openphish-run-stamp,long,btconnectserviceuk.weebly.com,True,weebly.com,com,phishtank
https://profiles.ucalgary.ca/paul-galpern,0,2026-08-11 11:08:58+00:00,,file-max,na,ucalgary.ca,False,ucalgary.ca,ca,cc:CC-MAIN-2026-34
https://www.freestyle.abbott/gr-el/support/faq/question-answer.html?q=----------------------------------------freestyle-libre-2---------------,0,2026-08-09 04:13:25+00:00,,file-max,na,freestyle.abbott,False,freestyle.abbott,abbott,cc:CC-MAIN-2026-34
https://warfarehistorynetwork.com/,0,2026-07-11 15:12:44+00:00,,file-max,na,warfarehistorynetwork.com,False,warfarehistorynetwork.com,com,cc:CC-MAIN-2026-30
https://flutney.com/wp-includes/assets/csn/err.html,1,2026-08-07 22:49:43+00:00,2026-09-12,openphish-run-stamp,long,flutney.com,False,flutney.com,com,phishtank
https://lenta.tech/expertise/luchshie-praktiki/upravlenie-it-proektami-v-lenta-tech-1,0,2026-08-11 05:52:01+00:00,,file-max,na,lenta.tech,False,lenta.tech,tech,cc:CC-MAIN-2026-34
https://www.pajak.go.id/tata-cara-penunjukan-pemungut-pemungutan-dan-penyetoran-serta-pelaporan-pajak-pertambahan-nilai,0,2026-08-17 05:38:31+00:00,,file-max,na,pajak.go.id,False,pajak.go.id,go.id,cc:CC-MAIN-2026-34
https://abc-lifewith.asahi.co.jp/,0,2026-08-09 13:22:01+00:00,,file-max,na,asahi.co.jp,False,asahi.co.jp,co.jp,cc:CC-MAIN-2026-34
http://belvora-gld-xarmeti-p2t9hc75.pages.dev/,1,2026-08-02 18:50:27+00:00,2026-09-12,openphish-run-stamp,long,belvora-gld-xarmeti-p2t9hc75.pages.dev,True,pages.dev,dev,phishtank
https://vormelu-gld-belquro-r5m3dw41.pages.dev/,1,2026-07-31 16:52:21+00:00,2026-09-12,openphish-run-stamp,long,vormelu-gld-belquro-r5m3dw41.pages.dev,True,pages.dev,dev,phishtank
https://wirelin101.weebly.com/,1,2026-08-03 22:31:02+00:00,2026-09-12,openphish-run-stamp,long,wirelin101.weebly.com,True,weebly.com,com,phishtank
https://learning.uli.org/collections/excel-and-financial-modeling?utm_source=realmagnet&utm_medium=email&utm_campaign=HQL%20Newsletter%2006.06.2025&page=2,0,2026-08-07 10:27:50+00:00,,file-max,na,uli.org,False,uli.org,org,cc:CC-MAIN-2026-34
https://updatenetfx.fr/connexion.php,1,2026-07-29 19:18:01+00:00,2026-09-12,openphish-run-stamp,long,updatenetfx.fr,False,updatenetfx.fr,fr,phishtank
https://admins.mzzrj.com/gateway.php?token=2b68b49637b06a774f9ee33ce32092565b54ac37a4cbaaffda54a0b228b8f4c9,1,2026-08-20 20:40:34+00:00,2026-09-12,openphish-run-stamp,short,mzzrj.com,False,mzzrj.com,com,phishtank
https://wqohx4.duckdns.org/,1,2026-08-14 17:09:24+00:00,2026-09-12,openphish-run-stamp,short,wqohx4.duckdns.org,True,duckdns.org,org,phishtank
https://hacksawridge.independent.co.uk/timeline2.html,0,2026-08-13 21:38:50+00:00,,file-max,na,independent.co.uk,False,independent.co.uk,co.uk,cc:CC-MAIN-2026-34
https://newsletter.spaceweather.com/,0,2026-08-17 01:28:36+00:00,,file-max,na,spaceweather.com,False,spaceweather.com,com,cc:CC-MAIN-2026-34
https://pandize2026.ibh5fu.info/m6RqpT/,1,2026-08-05 10:33:46+00:00,2026-09-12,openphish-run-stamp,long,ibh5fu.info,False,ibh5fu.info,info,phishtank
https://app.metunic.com.tr/plugin/support_manager/knowledgebase/view/1217/duraklat%C4%B1lan-tr-uzant%C4%B1l%C4%B1-alan-ad%C4%B1ma-%C3%B6deme-yapt%C4%B1m/80/,0,2026-08-13 03:00:27+00:00,,file-max,na,metunic.com.tr,False,metunic.com.tr,com.tr,cc:CC-MAIN-2026-34
https://www.datacamp.com/accessibility,0,2026-08-16 01:07:41+00:00,,file-max,na,datacamp.com,False,datacamp.com,com,cc:CC-MAIN-2026-34
https://alimentossanmarcos-dev-afc2ccbff0cwbmfd.eastus2-01.azurewebsites.net/recetas_chile/,0,2026-07-11 23:59:43+00:00,,file-max,na,eastus2-01.azurewebsites.net,True,azurewebsites.net,net,cc:CC-MAIN-2026-30
https://central.samsungknox.com/login-navigator,0,2026-08-09 01:38:19+00:00,,file-max,na,samsungknox.com,False,samsungknox.com,com,cc:CC-MAIN-2026-34
http://allegro.prywant82391111g.xyz/,1,2026-07-25 19:26:14+00:00,2026-09-12,openphish-run-stamp,long,prywant82391111g.xyz,False,prywant82391111g.xyz,xyz,phishtank
https://colorlib.com/wp/templates/?ref=kanara.lk,0,2026-08-08 10:01:33+00:00,,file-max,na,colorlib.com,False,colorlib.com,com,cc:CC-MAIN-2026-34
https://beekman.herokuapp.com/theaters/36088,0,2026-07-12 08:46:16+00:00,,file-max,na,beekman.herokuapp.com,True,herokuapp.com,com,cc:CC-MAIN-2026-30
https://dynv6.com/,0,2026-08-10 04:46:08+00:00,,file-max,na,dynv6.com,False,dynv6.com,com,cc:CC-MAIN-2026-34
https://account-duolingo-lle0v.netlify.app/index.html,1,2026-08-13 10:14:30+00:00,2026-09-12,openphish-run-stamp,long,account-duolingo-lle0v.netlify.app,True,netlify.app,app,phishtank
https://img.iamcook.ru/,0,2026-08-13 11:38:02+00:00,,file-max,na,iamcook.ru,False,iamcook.ru,ru,cc:CC-MAIN-2026-34
https://www.ipcc.ch/bureau/,0,2026-07-14 15:42:54+00:00,,file-max,na,ipcc.ch,False,ipcc.ch,ch,cc:CC-MAIN-2026-30
https://shelf-awareness.com/,0,2026-08-15 10:29:05+00:00,,file-max,na,shelf-awareness.com,False,shelf-awareness.com,com,cc:CC-MAIN-2026-34
https://www.hsslive.in/,0,2026-08-19 06:01:04+00:00,,file-max,na,hsslive.in,False,hsslive.in,in,cc:CC-MAIN-2026-34
https://www.kommersant.ru/doc/7733517?tg,0,2026-08-07 18:49:36+00:00,,file-max,na,kommersant.ru,False,kommersant.ru,ru,cc:CC-MAIN-2026-34
https://uivvasortemais.vercel.app/,1,2026-08-10 15:18:42+00:00,2026-09-12,openphish-run-stamp,long,uivvasortemais.vercel.app,True,vercel.app,app,phishtank
https://www.ritzcarlton.com/en/hotels/miasb-the-ritz-carlton-south-beach/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,0,2026-08-13 08:55:29+00:00,,file-max,na,ritzcarlton.com,False,ritzcarlton.com,com,cc:CC-MAIN-2026-34
https://www.cookieyes.com/pdpa-singapore-compliance/,0,2026-08-09 17:25:40+00:00,,file-max,na,cookieyes.com,False,cookieyes.com,com,cc:CC-MAIN-2026-34
https://wellinkj.home.xs4all.nl/6konin.htm,0,2026-08-19 03:05:47+00:00,,file-max,na,xs4all.nl,False,xs4all.nl,nl,cc:CC-MAIN-2026-34
https://businessbanking.lloydsbank.co.uk/cardnet/enquiry/taking-card-payments?WT.ac=lloyds-non-existing-Cardnet-landing_page-card-readers-tile-online_payments-enquire%20now,0,2026-08-08 10:40:24+00:00,,file-max,na,lloydsbank.co.uk,False,lloydsbank.co.uk,co.uk,cc:CC-MAIN-2026-34
https://irsci.net/,1,2026-08-21 17:11:38+00:00,2026-09-12,openphish-run-stamp,short,irsci.net,False,irsci.net,net,phishtank
https://login.microsoftonline.us/common/oauth2/authorize?client_id=74bcdadc-2fdc-4bb3-8459-76d06952a0e9&redirect_uri=https%3A%2F%2Fportal.manage.microsoft.us%2Fsignin-oidc&response_type=code&prompt=select_account&scope=openid%20profile&response_mode=form_post&nonce=638896345896900710.MTNiYzY2ODgtYWRkZi00NzgzLWFkYzktNWE2NTE2Y2I2MjY5YzE0NzBhZmUtNDkzMC00M2Q5LWExYjctYTYzYmVmZDIwZjVj&display=host&state=CfDJ8MvYjnLqBJ1EsVx7rkrtKRo-KmCHzeXOqJItO6iFf8y3fDfMkqhTpcOMOpxck2QDuhPFiUxMVmLsFlor9pfIdS6f_2O5D4QllXoo5OjqyE2xJcdkAdbmkftwcEt0TZmwWFTFNqIiRHWOX_9gFlNdkmL5eKhlr2BDm27JzVuTlwkp6xBfFbOCX0qp_n0Ct6vko5ZRfjTpfev3Cx5Xs3F-P7CvL1qCURFLYrU7MzKo71dnv6Z-b2rQGlWM8y-F0EK__5_IXqG-dt8jv_Z66F6fVFmduYQSiy_mC9aztDvr_Jv1cEfvrqfdGvf45w5ocPzzIThUEUvBmE5g2YSiA_5lHC3nwDGsm0YCxN5xiYydW9GR&x-client-SKU=ID_NET472&x-client-ver=8.9.0.0,0,2026-08-17 14:47:59+00:00,,file-max,na,microsoftonline.us,False,microsoftonline.us,us,cc:CC-MAIN-2026-34
https://us2.ninjarmm.com/,0,2026-08-10 04:01:51+00:00,,file-max,na,ninjarmm.com,False,ninjarmm.com,com,cc:CC-MAIN-2026-34
https://www.catalyst.org/login?redirectTo=%2Finsights%2F2025%2Fempathy-work-strategy-crisis,0,2026-08-16 22:02:59+00:00,,file-max,na,catalyst.org,False,catalyst.org,org,cc:CC-MAIN-2026-34
https://myaccmonthre.com/captcha,1,2026-08-03 07:51:08+00:00,2026-09-12,openphish-run-stamp,long,myaccmonthre.com,False,myaccmonthre.com,com,phishtank
https://insightglobal-hiring.com/,1,2026-08-13 08:50:06+00:00,2026-09-12,openphish-run-stamp,long,insightglobal-hiring.com,False,insightglobal-hiring.com,com,phishtank
https://sportklub.n1info.rs/Esports/,0,2026-08-13 19:06:40+00:00,,file-max,na,n1info.rs,False,n1info.rs,rs,cc:CC-MAIN-2026-34
https://videoamp.com/blog/transformation-series-tom-sinram/,0,2026-08-15 19:04:58+00:00,,file-max,na,videoamp.com,False,videoamp.com,com,cc:CC-MAIN-2026-34
https://prim-clients.com/index.php,1,2026-08-20 15:40:37+00:00,2026-09-12,openphish-run-stamp,short,prim-clients.com,False,prim-clients.com,com,phishtank
https://slp-ops.viettelpost.vn/,0,2026-08-15 12:52:14+00:00,,file-max,na,viettelpost.vn,False,viettelpost.vn,vn,cc:CC-MAIN-2026-34
